################################################################################
# A list of videos of people performing sign language
################################################################################


###################
# Unlabeled Video #
###################
## Filename
/mnt/Data/summer2013/gestures/Sign Language 101- Greetings and Useful Words.mp4


#################
# Labeled Video #
#################
## Filename, Label, StartFrame, EndFrame
/mnt/Data/summer2013/gestures/training1/Sample00007_color.mp4, seipazzo, 835, 874
/mnt/Data/summer2013/gestures/training1/Sample00007_color.mp4, cheduepalle, 875, 954
/mnt/Data/summer2013/gestures/training1/Sample00007_color.mp4, daccordo, 955, 1014
/mnt/Data/summer2013/gestures/training1/Sample00007_color.mp4, buonissimo, 1015, 1054
/mnt/Data/summer2013/gestures/training1/Sample00007_color.mp4, tantotempo, 1055, 1124
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, seipazzo, 12, 45
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, cosatifarei, 75, 108
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, fame, 112, 152
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, tantotempo, 161, 206
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, vieniqui, 230, 263
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, prendere, 275, 307
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, basta, 331, 364
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, noncenepiu, 393, 425
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, ok, 431, 463
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, sonostufo, 520, 563
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, messidaccordo, 584, 641
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, daccordo, 654, 693
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, cheduepalle, 696, 729
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, chevuoi, 753, 785
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, vattene, 790, 816
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, buonissimo, 822, 870
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, perfetto, 886, 917
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, freganiente, 952, 982
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, furbo, 1009, 1047
/mnt/Data/summer2013/gestures/training1/Sample00040_color.mp4, combinato, 1063, 1098
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, daccordo, 26, 58
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, tantotempo, 80, 132
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, noncenepiu, 183, 210
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, freganiente, 260, 280
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, messidaccordo, 297, 343
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, chevuoi, 403, 437
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, vieniqui, 467, 492
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, cosatifarei, 543, 580
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, perfetto, 624, 660
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, prendere, 684, 713
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, vattene, 770, 813
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, basta, 866, 913
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, sonostufo, 966, 1001
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, fame, 1068, 1112
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, seipazzo, 1166, 1210
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, cheduepalle, 1229, 1254
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, ok, 1306, 1338
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, combinato, 1409, 1466
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, furbo, 1474, 1509
/mnt/Data/summer2013/gestures/training1/Sample00073_color.mp4, buonissimo, 1527, 1566
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, tantotempo, 1, 79
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, daccordo, 80, 139
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, seipazzo, 140, 219
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, vieniqui, 220, 279
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, combinato, 280, 339
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, noncenepiu, 340, 419
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, ok, 420, 479
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, perfetto, 480, 539
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, cosatifarei, 540, 579
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, vattene, 580, 658
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, chevuoi, 660, 705
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, sonostufo, 707, 741
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, fame, 742, 799
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, furbo, 800, 839
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, prendere, 840, 899
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, basta, 900, 939
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, freganiente, 940, 999
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, cheduepalle, 1000, 1079
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, buonissimo, 1080, 1126
/mnt/Data/summer2013/gestures/training1/Sample00008_color.mp4, messidaccordo, 1127, 1192
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, seipazzo, 166, 207
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, chevuoi, 260, 291
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, prendere, 364, 399
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, vattene, 437, 464
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, noncenepiu, 504, 547
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, freganiente, 582, 615
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, tantotempo, 661, 695
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, buonissimo, 746, 782
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, sonostufo, 825, 862
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, ok, 887, 911
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, combinato, 982, 1026
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, perfetto, 1087, 1122
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, daccordo, 1160, 1188
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, furbo, 1212, 1241
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, messidaccordo, 1300, 1346
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, basta, 1386, 1412
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, cheduepalle, 1486, 1514
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, vieniqui, 1563, 1588
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, cosatifarei, 1671, 1713
/mnt/Data/summer2013/gestures/training1/Sample00041_color.mp4, fame, 1767, 1796
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, noncenepiu, 22, 70
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, cheduepalle, 120, 152
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, combinato, 181, 219
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, cosatifarei, 241, 272
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, freganiente, 295, 321
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, buonissimo, 371, 429
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, seipazzo, 470, 500
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, chevuoi, 557, 597
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, prendere, 655, 683
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, tantotempo, 754, 795
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, fame, 855, 898
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, ok, 953, 982
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, vieniqui, 1034, 1067
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, messidaccordo, 1109, 1160
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, perfetto, 1194, 1229
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, basta, 1296, 1327
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, furbo, 1382, 1417
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, sonostufo, 1433, 1489
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, vattene, 1510, 1550
/mnt/Data/summer2013/gestures/training1/Sample00074_color.mp4, daccordo, 1562, 1597
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, ok, 11, 39
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, perfetto, 51, 83
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, daccordo, 134, 180
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, noncenepiu, 211, 255
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, seipazzo, 273, 307
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, tantotempo, 308, 343
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, cosatifarei, 389, 424
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, fame, 448, 476
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, sonostufo, 523, 578
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, furbo, 588, 615
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, cheduepalle, 629, 658
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, basta, 706, 739
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, freganiente, 749, 793
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, vattene, 807, 846
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, buonissimo, 882, 929
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, chevuoi, 930, 974
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, messidaccordo, 1004, 1049
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, vieniqui, 1067, 1104
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, prendere, 1115, 1148
/mnt/Data/summer2013/gestures/training1/Sample00009_color.mp4, combinato, 1167, 1214
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, freganiente, 23, 53
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, buonissimo, 96, 130
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, chevuoi, 174, 202
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, sonostufo, 255, 291
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, vieniqui, 354, 384
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, messidaccordo, 463, 500
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, combinato, 539, 581
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, noncenepiu, 642, 676
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, furbo, 715, 741
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, seipazzo, 775, 811
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, basta, 852, 894
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, vattene, 956, 990
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, cheduepalle, 1036, 1072
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, tantotempo, 1116, 1151
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, fame, 1178, 1202
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, cosatifarei, 1257, 1297
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, ok, 1318, 1348
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, daccordo, 1402, 1435
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, perfetto, 1498, 1539
/mnt/Data/summer2013/gestures/training1/Sample00042_color.mp4, prendere, 1582, 1610
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, cheduepalle, 26, 52
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, daccordo, 86, 125
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, messidaccordo, 181, 244
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, perfetto, 261, 309
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, basta, 327, 360
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, fame, 402, 441
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, seipazzo, 481, 514
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, prendere, 570, 620
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, combinato, 666, 713
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, furbo, 748, 780
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, buonissimo, 816, 869
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, chevuoi, 923, 961
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, cosatifarei, 1022, 1068
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, sonostufo, 1103, 1149
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, freganiente, 1168, 1220
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, noncenepiu, 1225, 1258
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, vieniqui, 1323, 1357
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, vattene, 1392, 1423
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, ok, 1463, 1502
/mnt/Data/summer2013/gestures/training1/Sample00075_color.mp4, tantotempo, 1565, 1614
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, perfetto, 1, 69
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, ok, 70, 149
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, cheduepalle, 150, 189
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, combinato, 190, 269
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, cosatifarei, 270, 313
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, noncenepiu, 314, 369
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, furbo, 370, 449
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, vieniqui, 450, 509
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, sonostufo, 510, 569
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, messidaccordo, 570, 629
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, basta, 630, 709
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, fame, 710, 749
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, tantotempo, 750, 795
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, buonissimo, 796, 849
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, vattene, 850, 909
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, daccordo, 910, 989
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, seipazzo, 990, 1069
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, prendere, 1070, 1109
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, chevuoi, 1110, 1149
/mnt/Data/summer2013/gestures/training1/Sample00010_color.mp4, freganiente, 1150, 1226
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, fame, 55, 86
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, vieniqui, 131, 156
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, tantotempo, 196, 237
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, prendere, 289, 321
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, cosatifarei, 393, 430
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, combinato, 488, 534
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, ok, 594, 620
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, sonostufo, 681, 730
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, daccordo, 762, 791
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, perfetto, 824, 858
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, chevuoi, 877, 910
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, buonissimo, 924, 971
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, basta, 991, 1012
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, freganiente, 1076, 1110
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, noncenepiu, 1143, 1180
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, vattene, 1229, 1259
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, furbo, 1330, 1367
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, cheduepalle, 1413, 1444
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, messidaccordo, 1507, 1564
/mnt/Data/summer2013/gestures/training1/Sample00043_color.mp4, seipazzo, 1617, 1653
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, basta, 50, 78
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, combinato, 105, 140
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, sonostufo, 154, 190
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, vieniqui, 235, 293
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, fame, 341, 376
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, chevuoi, 403, 435
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, ok, 483, 514
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, daccordo, 542, 578
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, seipazzo, 606, 639
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, noncenepiu, 683, 718
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, perfetto, 745, 790
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, vattene, 805, 832
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, freganiente, 886, 920
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, prendere, 948, 968
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, buonissimo, 1001, 1057
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, tantotempo, 1083, 1127
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, messidaccordo, 1152, 1210
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, cosatifarei, 1247, 1290
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, furbo, 1323, 1368
/mnt/Data/summer2013/gestures/training1/Sample00076_color.mp4, cheduepalle, 1423, 1454
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, cosatifarei, 1, 79
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, vattene, 80, 139
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, cheduepalle, 140, 179
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, combinato, 180, 227
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, freganiente, 228, 279
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, buonissimo, 280, 339
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, basta, 340, 399
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, daccordo, 400, 439
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, vieniqui, 440, 519
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, sonostufo, 520, 566
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, prendere, 567, 619
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, messidaccordo, 620, 679
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, noncenepiu, 680, 719
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, chevuoi, 720, 799
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, fame, 800, 879
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, furbo, 880, 939
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, perfetto, 940, 999
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, ok, 1000, 1039
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, tantotempo, 1040, 1079
/mnt/Data/summer2013/gestures/training1/Sample00011_color.mp4, seipazzo, 1080, 1142
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, ok, 60, 91
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, cosatifarei, 100, 149
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, noncenepiu, 179, 201
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, furbo, 252, 279
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, vattene, 331, 356
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, basta, 429, 459
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, chevuoi, 511, 542
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, buonissimo, 563, 604
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, seipazzo, 631, 665
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, prendere, 736, 762
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, fame, 818, 848
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, perfetto, 876, 913
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, messidaccordo, 958, 996
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, freganiente, 1017, 1049
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, cheduepalle, 1070, 1096
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, daccordo, 1130, 1164
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, tantotempo, 1232, 1265
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, vieniqui, 1332, 1358
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, combinato, 1392, 1429
/mnt/Data/summer2013/gestures/training1/Sample00044_color.mp4, sonostufo, 1474, 1511
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, cosatifarei, 49, 82
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, seipazzo, 142, 175
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, messidaccordo, 204, 241
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, vattene, 272, 318
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, daccordo, 386, 425
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, sonostufo, 435, 491
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, vieniqui, 508, 548
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, ok, 605, 633
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, furbo, 665, 705
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, prendere, 764, 792
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, fame, 864, 900
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, noncenepiu, 963, 992
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, tantotempo, 1045, 1079
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, freganiente, 1108, 1148
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, basta, 1166, 1201
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, perfetto, 1246, 1292
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, buonissimo, 1299, 1349
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, combinato, 1387, 1432
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, chevuoi, 1487, 1525
/mnt/Data/summer2013/gestures/training1/Sample00077_color.mp4, cheduepalle, 1584, 1620
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, seipazzo, 11, 49
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, basta, 50, 89
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, freganiente, 90, 129
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, ok, 130, 209
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, cosatifarei, 210, 266
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, noncenepiu, 267, 325
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, tantotempo, 326, 409
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, vieniqui, 410, 449
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, fame, 450, 504
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, combinato, 505, 564
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, sonostufo, 565, 624
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, prendere, 625, 704
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, furbo, 705, 744
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, daccordo, 745, 824
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, cheduepalle, 825, 904
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, vattene, 905, 944
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, messidaccordo, 945, 1009
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, chevuoi, 1010, 1049
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, perfetto, 1050, 1129
/mnt/Data/summer2013/gestures/training1/Sample00012_color.mp4, buonissimo, 1130, 1183
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, chevuoi, 43, 67
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, daccordo, 100, 128
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, seipazzo, 156, 193
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, tantotempo, 238, 267
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, furbo, 321, 352
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, cosatifarei, 381, 415
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, prendere, 481, 508
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, vattene, 577, 597
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, messidaccordo, 668, 698
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, fame, 744, 770
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, ok, 830, 877
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, combinato, 940, 971
